job_title,company_name,city,location,salary,salary_currency,seniority_level,experience_required,employment_type,remote_type,industry,education_required,has_equity,has_bonus,has_remote_benefits,skills_required,job_description,job_link,job_id,source_website,dedup_key,is_faang,cost_of_living_index,date_posted_raw,applicant_count,currency,company_rating,salary_estimate_type
"Site Reliability Engineer (SRE) – Azure ACA Terraform Zero Trust **Onsite- 2 days/wk, Locals Only**",Zenyx,"Seattle, WA, USA","Hybrid work in Kirkland, WA 98034",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AIlGiLzDGL_Gdy2pcQZKL3PSlZhQylEA1pQzTHDOzNiC-HzlCy2c5_yQ06z71tNsAxvXOdg6PFwBtHjlH9YgQBuwG_xjE9YO7LsATwj4pcsnmedly9SIANIoP0srx_4XHwxf8k3APP90cxK0UNjbNlCETH3h5Xl24pDQEoaLEjhiM7SjKoxmIvwrljALivtnDm6FvM60E80kCCGX4lQSbHG8sS--XnOemTBcuROg_yRJPFtvz-4rPufcHVbsOTr6Dqajg8icjPeDakzsFRvfoWwieWX5nwIcdz2Mt7UxrjXVwi0-9J-mgh-S0rkc-6NtJIEKXacrFYw64W_ohJwRJkBCq9CjMYVQLM_MQ7RwIXse7PZP7qCI1qziis9GmWpFySd6VlaOXCYf_qybJgNK2QWloGDUqApkeYzV7d6auMEazD7MTJjytayTVkUHjxvICCb56rGkyq1Z9vtg_rEnsL3xxWA51NBNZCei1ntnuVJ5K47r3LmvNbAT9Gcm3xNpId6x-I7wqBDMsjY36pt9K1Z1BoHyXpDxAsj447V6VSfxAUeUwHdz2BgbOWiLouuiysx68QMDv9rKD8wlGD9im76x7UboHVaq596nUgEr4i9w2SnKuQvXHTlvDCjNAd5UlJIM-nSNDr7i5cYQhNaH3iMj_N-131tQVw-aN-JuVvQ5F_Um65P7aAk91kDgOcQm2PB1kU8kwIkcfdCsXygNiQhKoN_aguxqQnA4_6NzdIK_O1QFv1ECt04McAGakgrRUULXKFzlCxbsDlh3BbjvukhnlQB0a7DCHkGQtQltNaMQ==&xkcb=SoCb6_M3lNqAfDAO1D0ObzkdCdPP&camk=UoKtGZLa3XJ0A532Aj_bvw==&p=5&fvj=0&vjs=3,,Indeed,cd0b9af84532,0,88,,,USD,,
"Senior Software Development Engineer - AI/ML, AWS Neuron",Amazon.com Services LLC,"Seattle, WA, USA","Seattle, WA",,USD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=631ff37b3da5d038&bb=ktzBgpQUcn9golT0IrcedBggyPHp1ZbATs-TJ3WiTiFRr2y7HewW3Kb--Ni1UUneG_L50RbLny4bdMoZEWhBI-SHwUg9xr8UWJMx5VX3IcBYWRQf1st_yhEPbhPtk498GdlPiBoSPf66ZjK7eDT1tw%3D%3D&xkcb=SoDy67M3lNqAfDAO1D0NbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,631ff37b3da5d038,Indeed,93bb830f98b9,0,88,,,USD,,
"Software Engineer II, Android","Twitch Interactive, Inc. - D48","Seattle, WA, USA","Seattle, WA",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=d3cbe571f6da24a9&bb=ktzBgpQUcn9golT0IrcedA--uhHKX1K2_KTgy3RPg-1kNOGj58OS6mLVZjwhQ2GZ2vitrMrUC-73fk9kGY715P_11_YBn0gbqh-HfKK8sArknSMFcXzHr_wKp7nmVzNQNPxDFDdb_kjyvXH-l1nfLw%3D%3D&xkcb=SoBG67M3lNqAfDAO1D0MbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,d3cbe571f6da24a9,Indeed,00f01eb61934,0,88,,,USD,,
Software Development Engineer – Amazon Leo (US),Amazon.com Services LLC,"Seattle, WA, USA","Redmond, WA",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=8e6fd0c780756727&bb=ktzBgpQUcn9golT0IrcedGoa2uDY81rkw8ZThFQNBXt-h5BU_l10-Eo62jb5QiK3VQNHCHd9Qq1XUYUnbstgoYlgiAqBswYvdh_6L9HzjU6jv3YZ7W6eJ_sZQtGCTXZhfkhF8f_joP17itowO4mNzg%3D%3D&xkcb=SoCv67M3lNqAfDAO1D0DbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,8e6fd0c780756727,Indeed,453e7ef00d74,0,88,,,USD,,
"Sr SDE - Embedded Networking, Amazon Leo",Amazon Kuiper Manufacturing Enterprises LLC,"Seattle, WA, USA","Redmond, WA",,USD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=79b92125d15b0772&bb=ktzBgpQUcn9golT0IrcedENAgpsFICX9QlfK7OhWso_DhjgYWoE0GfP2fNwJc41mwF2RbWExQ_eBudFV7Iq0Ca2ukxKrV70Uj1dQs7zNYGdlvHCAgzNj9hOzB6gKC0K6o3rJt1-t4BuiSFJi96OZfA%3D%3D&xkcb=SoAb67M3lNqAfDAO1D0CbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,79b92125d15b0772,Indeed,c877e7c388f2,0,88,,,USD,,
"Software Development Engineer, Nitro SSD","Amazon Web Services, Inc.","Seattle, WA, USA","Seattle, WA",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=b349b6866684526b&bb=ktzBgpQUcn9golT0IrcedMWSjtjQoF4Ts55Se0K_oQu-hlrBy_VQrNCvPphN0RexevsLH1gZnVZg1uHBT4oa6cUNcsi_aVSzRVKqdxRNRlg645RW7m3mX-4VKq8DnEf2-5oUV86V0Zk-pgdjU-QV6g%3D%3D&xkcb=SoCG67M3lNqAfDAO1D0BbzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3,b349b6866684526b,Indeed,c9cbc71a46b7,0,88,,,USD,,
Machine Learning Engineer,Faculty,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=ef351fd35fd858fa&bb=BIG_FIAKxfeSg_rAwGIeelRlzXtHTPoi3tdjVlcY6cmGwJm4gKJ6StBnK0x4q_kNmSOcYi_PXj7WpQKgUZ-uz1evzt_p9TtL6Iptp047hNc-8hfqdMuffVyAxyXTnDjg&xkcb=SoDE67M3lNqqeZTN3p0pbzkdCdPP&fccid=9e636a440eed3fcb&vjs=3,ef351fd35fd858fa,Indeed,717a35f9ae7e,0,90,,,GBP,,
"Wireless Embedded Software Developer, Simulation Foundations, Amazon Leo",Amazon Kuiper Manufacturing Enterprises LLC,"Seattle, WA, USA","Redmond, WA",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=b3ef2e0e1087491b&bb=ktzBgpQUcn9golT0IrcedLAMlDq6I3RNaLetJw-b3YWvprG8gT5-w0hEvrVldfrp1JVYn5_sd-uG74OExbUxW4wQoS_CFgIetu4hDQNVwhqC3OgpD05XH4KkNmlxygnVxOjqisJLseKXsxa8wP9QTw%3D%3D&xkcb=SoAy67M3lNqAfDAO1D0AbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,b3ef2e0e1087491b,Indeed,8a8576471f43,0,88,,,USD,,
"Software Dev Engineer II (SDE2), Amazon Connect","Amazon Development Center U.S., Inc.","Seattle, WA, USA","Seattle, WA",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=ef4aa700ec33db36&bb=ktzBgpQUcn9golT0IrcedGG9zXZh749XhOua6Jl2Nw7rTV4DKJrfCPLQbblsETF5UU79-jx0JNtYyiwWHD08FsVMlA9SBU7QNwESHhqkonzt5I3Fjn8bTV_m-JexA1cY1pek7dO9EUyYkNX1lSSLJQ%3D%3D&xkcb=SoAI67M3lNqAfDAO1D0GbzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3,ef4aa700ec33db36,Indeed,2b9fe21adaf0,0,88,,,USD,,
"Software Development Engineer III, Sponsored Products and Brands",Amazon.com Services LLC,"Seattle, WA, USA","Seattle, WA",,USD,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=f6e717d6ffbee81b&bb=ktzBgpQUcn9golT0IrcedGy6aJDD5XEFiJ-2ApgccC3AhkDheU2qf-QYhKpGQF06yfTt_aQQvTQ9TCAGsTVmeVhE7b2iZrEzDxvssFHASkzGelGOO6fSXWWm2CkcAHKlvlHAsvM5J3aGhlLPMSqltw%3D%3D&xkcb=SoCV67M3lNqAfDAO1D0FbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,f6e717d6ffbee81b,Indeed,50cdc1309748,0,88,,,USD,,
"System Development Engineer II, Robotics Integration and Optimization Services",Amazon.com Services LLC - A57,"Seattle, WA, USA","Bellevue, WA",,USD,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://www.indeed.com/rc/clk?jk=8004ea13df429fd9&bb=ktzBgpQUcn9golT0IrcedAmSAQyr9eDMOc28LYlP2bh4vc4HRUTJz08nMxRpRqralXgPLvQfpr1Oja_8vQaSrY1o9m0ZjsZGToCS6eGpoUbL9mbeTaULNlwVAkVd6PFviAwaKj3kZQWo_VVvT3-jBw%3D%3D&xkcb=SoAh67M3lNqAfDAO1D0EbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,8004ea13df429fd9,Indeed,00b6a0d431a4,0,88,,,USD,,
"Applied Scientist II, TTS on Device",Evi Technologies Limited,"London, UK",London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=c5b9e4fd4c3e0f38&bb=BIG_FIAKxfeSg_rAwGIeeuJJQkUvbt31-_BZ7-PQD270UspfvPf-W6Kxw5tkVSPVDNGw61nCwK04fkx7qo-Xrb9KbiQc38rRMhL6gYHLet1ijaW3AMPe_02SHgEw3Qnj&xkcb=SoAs67M3lNqqeZTN3p0FbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,c5b9e4fd4c3e0f38,Indeed,4e1679ac7df1,0,90,,,GBP,,
"Language Engineer, Artificial General Intelligence - Data Services",Evi Technologies Limited,"London, UK",London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=acf84cbf51578b30&bb=BIG_FIAKxfeSg_rAwGIeevPdTjP7z7FEHNBRscWgN48ldXDdkf0VEILqm9CT387gCvk2xMNl8Z2_Agv6UIsI_Qc71e24tWZdIW2K_BlixZrwda5z53_2848jgE_1fOvq&xkcb=SoC_67M3lNqqeZTN3p0bbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,acf84cbf51578b30,Indeed,6d57ef28dd24,0,90,,,GBP,,
Staff Data Engineer,CoreWeave Europe,"London, UK",Hybrid work in London,,GBP,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=ec558fe2d7247171&bb=BIG_FIAKxfeSg_rAwGIeet94arPt7Q8M88AUOj93WQOQKRHpyVqXTajIVCt0I_y7ogK8BzXGaRqDmPHhdGBDUW9c7arGpsH_tqo5y7hDruJoarHJ15ZuF6XYuUIppf_B&xkcb=SoCW67M3lNqqeZTN3p0ZbzkdCdPP&fccid=1c7e93e45e1111a2&vjs=3,ec558fe2d7247171,Indeed,4bb113588db4,0,90,,,GBP,,
Junior Data Science Engineer - 1 Year Data Placement,Medialab Group,"London, UK",Hybrid work in London W1W 8BT,,GBP,Entry Level (0-2 years),0-2 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=4536e233a4ca8982&bb=BIG_FIAKxfeSg_rAwGIeeg8GSg2pUmj7NI6rRGNioLo8OgFk4ku1vaFRZ26o-F8ZlElJYPd0_3dLT2c4L1Vx-DspAETtLkG6JZRvCtqcq6uU_UpHzD7eWU3suPsRnXxG&xkcb=SoCs67M3lNqqeZTN3p0fbzkdCdPP&fccid=473af166bbf66102&vjs=3,4536e233a4ca8982,Indeed,18da2378b2e1,0,90,,,GBP,,
Junior Data Analyst,Climate Policy Initiative,"London, UK",Hybrid work in London E1 1EW,,GBP,Entry Level (0-2 years),0-2 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=6e728c723cd9f351&bb=BIG_FIAKxfeSg_rAwGIeesy9lAqrl8bKnuY8XoTZVn21zev0se2VQscDsjNjMaaYvFcgCqZvUrIQcg7XPLilxaCb3821GyZvvVcQLA_3Ka4zj1viO_jrW2VKOUdUY3hn&xkcb=SoAY67M3lNqqeZTN3p0ebzkdCdPP&fccid=edce8f076ed83138&vjs=3,6e728c723cd9f351,Indeed,5b4fcb9c0aec,0,90,,,GBP,,
Data Analyst,Climate Policy Initiative,"London, UK",Hybrid work in London E1 1EW,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=1dfe8bcbb4a5d6b4&bb=BIG_FIAKxfeSg_rAwGIeeuJxkTs_ayNpRtUiT1k9cNqzbTpBFvjRkTgOJSjDwqJ67UcwLqHdQJEqoXtESyqg9wv4OjyV9IBKkio-mod-nKZRCIdIWhc-r0BhigJqm9q0&xkcb=SoAx67M3lNqqeZTN3p0cbzkdCdPP&fccid=edce8f076ed83138&vjs=3,1dfe8bcbb4a5d6b4,Indeed,28689a5f72cf,0,90,,,GBP,,
Data Scientist,The Granite Group,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=5afe5fd83d7f544d&bb=BIG_FIAKxfeSg_rAwGIeeiairiLuq9NrMqjOLSYp5LfKp9WDT-k4lJoLol0MoGYn9aA3W5nZTH_f01UAEg7MaNTEnAbR0f1iXY8a7o-kT1vzJ0f4QtiI2VXsj7dc8j1d&xkcb=SoDt67M3lNqqeZTN3p0rbzkdCdPP&fccid=28370359905fae7a&vjs=3,5afe5fd83d7f544d,Indeed,0cf1d70bab86,0,90,,,GBP,,
Systems Thinking Business Analyst,PA Consulting,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=601eeabbd6553ad5&bb=BIG_FIAKxfeSg_rAwGIeetcVBJ_wlCNegS2bxy1oawe0ZIE-BFC3bgK2z4LRC5ddHPwpzB2Y77BMD6nnpHMC-0na_2ZTIzchhY4EkaDftPkmFZPEPXOcO03GJtFAsJ61&xkcb=SoBw67M3lNqqeZTN3p0obzkdCdPP&fccid=cf94a2aa6eb7d672&vjs=3,601eeabbd6553ad5,Indeed,b2d16c25bbfb,0,90,,,GBP,,
Software Engineer (SEO),Compare the Market,"London, UK",London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=646357873d0dfffb&bb=my3iqxVvuhTglhoi-WVuRA7xrUMYb9Rea2da1zt2beG6SajjVOnT8yJc6E-zgFQsKpZXNWDg5mVNWNrmeAh8HfZ5E0hdWSzo00N-NfTcpNTAOMNXORf6m8n6gjaEuaV0&xkcb=SoBb67M3lNrISNT7ph0CbzkdCdPP&fccid=0bff980a3db86a58&vjs=3,646357873d0dfffb,Indeed,a9a32513a786,0,90,,,GBP,,
Senior DevOps Engineer - Radian Arc,Submer,"London, UK",Remote in London,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=491ae356c3744f1b&bb=pxbXKWUy4c9f3djmlNI1z81xYvjVmDLPCjKuGds4Mle-tY-vF335kSMUbIrf0KOrPnnFisReKz0c3WuS2pKjnTI-1bPeIMbb8eJO_ujdeKOIzyPfdSW3Yy8eQOAKwz2Qs18zG6jjaL8KO2seBAd6NZqqXhJcm0PZqnDPIv2f3y4%3D&xkcb=SoCh67M3lNq5UazCbZ0BbzkdCdPP&fccid=7d4e82cf35650bf7&vjs=3,491ae356c3744f1b,Indeed,c91afa18eea5,0,90,,,GBP,,
Data Scientist,BP,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=30a74b0d91e7c6ad&bb=BIG_FIAKxfeSg_rAwGIeeqoSeNK4_7bEeCKk23iIMBBpJH8EtMhx20CkIM_5ml5kBDj1Qdjhh4jr0PyIuSRtpdjT7FEFSzmPvVSTTNHH8NPZJ3Tujaw1zt74YArf350o&xkcb=SoDX67M3lNqqeZTN3p0tbzkdCdPP&fccid=03cacc905f5db444&vjs=3,30a74b0d91e7c6ad,Indeed,9d21f60f9c9b,0,90,,,GBP,,
"Principal, AI Data Science",Jazz Pharmaceuticals,"London, UK",Remote in London W1T,,GBP,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=f043bf98d9bd809f&bb=BIG_FIAKxfeSg_rAwGIeer5akRjZNH_1phQYFpuDVjlS11nTtGdAyArGWGjmmEMxtBmWD7p9YPkTdNqi5rTun_jeX72m6V3N4ApevcJ9HRVPjitReZxWIzJSR-41mHRI&xkcb=SoBj67M3lNqqeZTN3p0sbzkdCdPP&fccid=d3611f5bb96ad711&vjs=3,f043bf98d9bd809f,Indeed,7ce66cb4b1da,0,90,,,GBP,,
Software Engineer,Secret Intelligence Service,"London, UK",Remote in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=c2bec410b83e678a&bb=pxbXKWUy4c9f3djmlNI1z7GMWDMy7DFVgqXrebwiTFbr-QLFyPD12B5xEDcd5JsbM40Q0T6GoHNOPYNsL4AvCn5-4DvxGM1GVdYB8FGMGVRE0XAF_jJEHJfpvk-U1fouvPl8wR9cRj3W_50fY1Rjhv9Dgkttqlwc&xkcb=SoDv67M3lNq5UazCbZ0LbzkdCdPP&fccid=963f06f7aec060db&vjs=3,c2bec410b83e678a,Indeed,b565a81f38e4,0,90,,,GBP,,
Software Engineer III - Markets CRM - LDN,JPMorganChase,"London, UK",London E14 5JP,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=af7155d27d89b582&bb=pxbXKWUy4c9f3djmlNI1z8StxdIh7sW7OtsHqQpOnXqQZuo4TedODUrkBLpxnPj44s5JTGQ7ay5tYGyLZoHVSrY6DJa_DK5FwhsXxbH4y2-Qfxz7Sd_ouUGGjkfG4vQ5WxFabuapA4ylCa7RIRjqrEkaAo0JP1a-&xkcb=SoBb67M3lNq5UazCbZ0KbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3,af7155d27d89b582,Indeed,d2ad105b57f0,0,90,,,GBP,,
Fullstack Engineer (Frontend focus),CoreWeave Europe,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=c05bb20b50bff57f&bb=pxbXKWUy4c9f3djmlNI1zzMTx3qZE_wgsFhexQsq6BAUgeLPSS-25t3jW47g1OxDBouHgugoTkKr-iAa6KoZ8VtvQ0AUkQC_kHlkgGf7y5-0ez2D1I2Bany7RWoc26u1Y_Rb3hlRgsYa6gbWqNpTYPzwnkVEWp1Vjlwc5HGplfs%3D&xkcb=SoD867M3lNq5UazCbZ0PbzkdCdPP&fccid=1c7e93e45e1111a2&vjs=3,c05bb20b50bff57f,Indeed,869f3f455be4,0,90,,,GBP,,
Principal Engineer (Full Stack) — Go / GCP / AI,Deutsche Bank,"London, UK",Hybrid work in London,,GBP,Staff (8+ years),8+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=2fa439ab8a497114&bb=pxbXKWUy4c9f3djmlNI1zzHj4-DKAGl7dFPJM_uVOiaD_py4DJ1tX2qWKNTHhF-pH05F9uXvAis-Pfy24ocAqfaX5nROsQiHI0VwOVnXPi_rWOwpA56ZLPXspjhtP_Y6FTD8hxXw3qT2hsn2BYxJKWvTHo1jpXGT&xkcb=SoDV67M3lNq5UazCbZ0NbzkdCdPP&fccid=f1d8e147024abb3f&vjs=3,2fa439ab8a497114,Indeed,aa930d852be2,0,90,,,GBP,,
Senior AI Workload Platform Engineer - Radian Arc,Submer,"London, UK",Remote in London,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=7636a6da151659a0&bb=pxbXKWUy4c9f3djmlNI1zzItkooI4F5rGsm704Nu9rsY7g8pjFzBhkynjj66QzhKcP3tHbNsFDaZsVxSNHprV6AclWLmnFL2nyefBEedzUbcbtibvURYI1Vr3qknJQcoi2o57KhtKqxXs4ABunJUAgsklzRf_gGb9gAifNwos3I%3D&xkcb=SoBh67M3lNq5UazCbZ0MbzkdCdPP&fccid=7d4e82cf35650bf7&vjs=3,7636a6da151659a0,Indeed,94b79923994c,0,90,,,GBP,,
Senior Software Engineer (Backend & Control Plane) - Radian Arc,Submer,"London, UK",Remote in London,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=dc32be4aabaec27b&bb=pxbXKWUy4c9f3djmlNI1z98sGqOzYHzz8XMVJ6gUV0OqchKDzO7nEuXViRbf-XBH8XlvDLcPwlESHZChwEexI8VbhHtgBWgu1lckCGwtochg7VIpySSM0goRgHk4hsbP-3CMJwVwMSs9rrVp4CFNZy_zEJr7tGA_wqrlxez1x6U%3D&xkcb=SoCI67M3lNq5UazCbZ0DbzkdCdPP&fccid=7d4e82cf35650bf7&vjs=3,dc32be4aabaec27b,Indeed,c8bfb8c6677d,0,90,,,GBP,,
Senior Observability & Telemetry Engineer - Radian Arc,Submer,"London, UK",Remote in London,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=5562a21014f47439&bb=pxbXKWUy4c9f3djmlNI1zz0BrH30j7Zj_X8KgnWpAV-ezJzHu_BctTku3VCJQEAJwBgiM_qt4lL2ONMlifnFGd4O5EBlPQ7M91DlxFe7ZeaMmjTCQ-ihOq6kbypdZYBLUL6PQFVyrEXBogkpH5EaZDa03zAW6nfRi8pvQKqT814%3D&xkcb=SoA867M3lNq5UazCbZ0CbzkdCdPP&fccid=7d4e82cf35650bf7&vjs=3,5562a21014f47439,Indeed,c0bf117da2c9,0,90,,,GBP,,
Data Science Lead 1,UCB,"London, UK",Hybrid work in Slough,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=2f0c13a5b6981265&bb=BIG_FIAKxfeSg_rAwGIeek4dpL75_eBuImO-KGl6Jd3dSI25sIujiXaCrFhgRd5-VEsN4kqStKA-BsoucZH6im5BPyu9IR3Eo3AIu_TGsSBHw9UvnsaIdU6FMya4IXXp&xkcb=SoD-67M3lNqqeZTN3p0vbzkdCdPP&fccid=33684b64e937e3af&vjs=3,2f0c13a5b6981265,Indeed,3827cb7923aa,0,90,,,GBP,,
"Senior Data / AI Engineer (Python, Docker, AWS, LLMs) - 9-month contract","EPAM Systems, Inc.","London, UK",London,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=1472b24dac64e2bf&bb=pxbXKWUy4c9f3djmlNI1zxeDhoyrmmMMo-_KT1aOCoRZeuqHQd2B4YoimP1v1JX_VmRrBg6EhHnaqn9To0m2BQHIzFoN9DnZwws0QFHIftxQ_wOSaepHrD1c0fxRtmL4N7IJN8tx5e_8OZdBy2zsAac66ZL_vVSf&xkcb=SoCb67M3lNq5UazCbZ0HbzkdCdPP&fccid=532afac41b2663f7&vjs=3,1472b24dac64e2bf,Indeed,557b2be47f9d,0,90,,,GBP,,
Data/AI Engineer,Acrisure,"London, UK",London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=63e75fa219ef0e37&bb=pxbXKWUy4c9f3djmlNI1zyF7xe5WXOzTN-xEBKyPWIZg8NQV0vtojKEySya0wELUlHQUz5697kHZdnhz6DDdkxDifEZpt1awazcZ1Lh3od-TotO-d3RbKLBlZYq1052mBQLqvP9tO5b0tni1OuJY2xmp-vMByfQp51xhVaLa5SM%3D&xkcb=SoAV67M3lNq5UazCbZ0AbzkdCdPP&fccid=acb000ac18a8cfad&vjs=3,63e75fa219ef0e37,Indeed,932f82183d55,0,90,,,GBP,,
Junior Analytics Engineer,Lendable,"London, UK",Hybrid work in London,,GBP,Entry Level (0-2 years),0-2 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=dc68f3a6a83929f3&bb=pxbXKWUy4c9f3djmlNI1z5kkfObMPKUzyKWr3g-VwCLA_FCAt-Q30_wXkbx1yjKoRZdoE_4KhYdZeL7UCQU3X-iaKMAcUfA-R-HaPpo5MQ0Qd9U5u4FePNBJ44XP9kjkfa_6CL5rA4H6moPp-pwoiWdLi6fxOw0xgHOPchSDEcc%3D&xkcb=SoAv67M3lNq5UazCbZ0GbzkdCdPP&fccid=2c65da7ba6c7b127&vjs=3,dc68f3a6a83929f3,Indeed,1de862e5ef13,0,90,,,GBP,,
Senior Forward Deployed Software Engineer | UK,supermodular.ai,"London, UK",Hybrid work in London,,GBP,Senior (5+ years),5+ years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=02bd594e1e7f5ab4&bb=my3iqxVvuhTglhoi-WVuRC_c6CEL3yLV0n23vOb-8-HyQcHNZkWTu5MMri4ADecSzZztwlZJvCfn8LpKkJPoH1irrxohTZGbAi9u1_mpwvipba8OCpQihEkHVUNMWo_y&xkcb=SoCI67M3lNrISNT7ph0LbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,02bd594e1e7f5ab4,Indeed,1ef4dbcec060,0,90,,,GBP,,
Backend Software Engineer (Mid-level),Freetrade,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=f050d8788bedc5da&bb=my3iqxVvuhTglhoi-WVuRLHJomRsB1CQtCzqkwMKTWgkkCZEZb-GEHgpENc65gpC-WQShTrQkVdHTW_b2kMVZBR_hHfgZXro80TlsnxVZUi9REF_dSowZs45DRf-PUO7&xkcb=SoA867M3lNrISNT7ph0KbzkdCdPP&fccid=31ff98461d6ffa3d&vjs=3,f050d8788bedc5da,Indeed,ef229787f5ed,0,90,,,GBP,,
Software Engineer (Mid-level),Freetrade,"London, UK",Hybrid work in London,,GBP,Mid-Level (2-5 years),2-5 years,,On-site,,,False,False,False,,,https://uk.indeed.com/rc/clk?jk=b9358d30f19eaef2&bb=my3iqxVvuhTglhoi-WVuRC4btF_7NCEXrJsVCyega2hFOrdp-Nx0lVI3zNW6w6Wa9_Okfo7mT0slNGyonEidUydBUXmCwDG4G1zVZt7S8en-ypN_fyx6GjbcHHQT9Zsd&xkcb=SoCh67M3lNrISNT7ph0JbzkdCdPP&fccid=31ff98461d6ffa3d&vjs=3,b9358d30f19eaef2,Indeed,8462b81c7acc,0,90,,,GBP,,
